pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
urd-WL-80-174265-7496746-43-1,urd-WL-80-174265-7496746,43,HITInput,Although I doubt if it will do any good yet I will give a try the next time .,"I think that it is not so changeable , but I will try to put this in practice under such conditions .",although i doubt if it will do any good yet i will give a try the next time .,"i think that it be not so changeable , but i will try to put this in practice under such condition .",0.8484848484848485,3,12-14 14-12 10-10 11-11 18-21,,,,,,,
BBC_URD_20070713.0015-4-2,BBC_URD_20070713.0015,4,HITInput,"The angry students came out of the class on this and in a little while , students of other classes also came out and the protests started .","Angered by the statement , several students immediately reacted by leaving the classroom . After some time passed , more students left the classroom in anger .","the angry student come out of the class on this and in a little while , student of other class also come out and the protest start .","anger by the statement , several student immediately react by leave the classroom . after some time pass , more student leave the classroom in anger .",0.8484848484848485,1,6-11 1-0 2-6 16-20 7-12 19-23 27-26,,,,,,,
urd-WL-11-174273-7483769-17-1,urd-WL-11-174273-7483769,17,HITInput,But I have never wept over such issues publicly and the tears remained within me .,"But since I do n't weep in front of others with regard to this type of matter , I held back my tears .",but i have never weep over such issue publicly and the tear remain within me .,"but since i do n't weep in front of others with regard to this type of matter , i hold back my tear .",0.8484848484848485,8,15-23 7-11 4-5 11-22,,,,,,,
BBC_URD_20090130.0013-7-4,BBC_URD_20090130.0013,7,HITInput,The High Commissioner Wajid Shams-ul-Hasan has given the first-ever statement about Pakistani investigations which gives a clue what could be in the investigation report .,Hassan 's comments are thought to be the first official words on what the Pakistani document might contain .,the high commissioner wajid shams-ul-hasan have give the first-ever statement about pakistani investigation which give a clue what could be in the investigation report .,hassan 's comment be think to be the first official word on what the pakistani document might contain .,0.8484848484848485,6,11-14 7-7 24-18 8-8 23-15 14-17 21-13,,,,,,,
BBC_URD_20090130.0013-7-4,BBC_URD_20090130.0013,7,HITInput,The High Commissioner Wajid Shams-ul-Hasan has given the first-ever statement about Pakistani investigations which gives a clue what could be in the investigation report .,Hassan 's comments are thought to be the first official words on what the Pakistani document might contain .,the high commissioner wajid shams-ul-hasan have give the first-ever statement about pakistani investigation which give a clue what could be in the investigation report .,hassan 's comment be think to be the first official word on what the pakistani document might contain .,0.8484848484848485,6,11-14 7-7 24-18 8-8 23-15 14-17 21-13,,,,,,,
BBC_URD_20070713.0015-4-1,BBC_URD_20070713.0015,4,HITInput,"The angry students came out of the class on this and in a little while , students of other classes also came out and the protests started .","Angered by the statement , several students immediately reacted by leaving the classroom . After some time passed , more students left the classroom in anger .","the angry student come out of the class on this and in a little while , student of other class also come out and the protest start .","anger by the statement , several student immediately react by leave the classroom . after some time pass , more student leave the classroom in anger .",0.8484848484848485,1,6-11 1-0 2-6 16-20 7-12 19-23 27-26,,,,,,,
artb_047-4-39,artb_047,4,HITInput,"Tunisian artists , including Al-Qarji , Jalal bin Abdullah , Ali Balagha and Naja Al-Mahdawi , are participating .","Painters from Tunisia will take part in this exhibition , among whom are al-Quardji , Djalal Benabdellah , Ali Bellagha , and Nadja al-Mahdaoui .","tunisian artist , include al-qarji , jalal bin abdullah , ali balagha and naja al-mahdawi , be participate .","painter from tunisia will take part in this exhibition , among whom be al-quardji , djalal benabdellah , ali bellagha , and nadja al-mahdaoui .",0.8484848484848485,6,6-15 0-2 1-0 10-18 18-24 9-17 5-14,,,,,,,
BBC_URD_20090112.0010-6-4,BBC_URD_20090112.0010,6,HITInput,Talks on mutual cooperation in combating extremism are also expected between the two countries .,"Apart from the issue of extremism , the promotion of bilateral trade is likely to be discussed .",talk on mutual cooperation in combat extremism be also expect between the two country .,"apart from the issue of extremism , the promotion of bilateral trade be likely to be discuss .",0.8461538461538461,3,0-16 14-17 6-5,,,,,,,
XIN20041224.0201-12-1,XIN20041224.0201,12,HITInput,The claim has been rejected by Avigad himself .,Avigad personally denied such allegations .,the claim have be reject by avigad himself .,avigad personally deny such allegation .,0.8461538461538461,3,8-5 4-2 1-4 6-0 0-3,,,,,,,
VOM19981114_0900_1588-18-44,VOM19981114_0900_1588,18,HITInput,Lafu thinks that this association is reasonable but it has not been proved so far .,"Luff thinks this connection may be possible , however , there is no proof at present .",lafu think that this association be reasonable but it have not be prove so far .,"luff think this connection may be possible , however , there be no proof at present .",0.8461538461538461,1,1-1 12-13 15-16,,,,,,,
urd-WL-86-174276-11370246-post8-2-0,urd-WL-86-174276-11370246-post8,2,HITInput,Hindus have always had the tradition of appearing calm on the surface but carrying grudges on the inside .,Traditionally `` The beads in the hand and the devil in capuche '' fits on an Hindu .,hindu have always have the tradition of appear calm on the surface but carry grudge on the inside .,traditionally `` the bead in the hand and the devil in capuche '' fit on an hindu .,0.8461538461538461,1,0-16 18-17 5-0,,,,,,,
VOM19981115_0700_0898-2-30,VOM19981115_0700_0898,2,HITInput,The China town suffered another violent incident following the serious violence in May .,"After severe rioting and disturbances broke out in May , Chinatown was again hit by violence .",the china town suffer another violent incident follow the serious violence in may .,"after severe rioting and disturbance break out in may , chinatown be again hit by violence .",0.8461538461538461,3,13-16 11-7 5-1 12-8 10-15,,,,,,,
VOM19981114_0900_1588-18-38,VOM19981114_0900_1588,18,HITInput,"Lafu believes that such an association is possible , but has not yet been demonstrated .","Luff thinks this connection may be possible , however , there is no proof at present .","lafu believe that such an association be possible , but have not yet be demonstrate .","luff think this connection may be possible , however , there be no proof at present .",0.8461538461538461,1,6-5 1-1 7-6 12-8 15-16 8-7 14-13,,,,,,,
groups.google.com_greenpartycn_6053475d4e68ca65_CMN_20060217_101400-18-0,groups.google.com_greenpartycn_6053475d4e68ca65_CMN_20060217_101400,18,HITInput,"While the First Qin Emperor openly ruled as a tyrant , the sage Confucius brainwashed in the shadows .",Qin Shihuang was an open tyranny and the Confucian Sage privately washed brains .,"while the first qin emperor openly rule a a tyrant , the sage confucius brainwash in the shadow .",qin shihuang be an open tyranny and the confucian sage privately wash brain .,0.8461538461538461,5,5-4 9-5 18-13 3-0 12-9 13-8 8-3,,,,,,,
urd-WL-70-166999-7483775-29-3,urd-WL-70-166999-7483775,29,HITInput,I said that he was a well-bred person and should remain within the ambit of decency .,"You are a sensitive fellow , please stay within your limits . ''",i say that he be a well-bred person and should remain within the ambit of decency .,"you be a sensitive fellow , please stay within your limit . ''",0.8461538461538461,4,16-11 5-2 11-8 10-7 4-1,,,,,,,
urd-NG-102-174502-11516146-post60-1-0,urd-NG-102-174502-11516146-post60,1,HITInput,"BBC , end your two-faced policy !",Those running BBC should stop dual policy .,"bbc , end your two-faced policy !",those run bbc should stop dual policy .,0.8461538461538461,1,6-7 5-6 0-2 2-4,,,,,,,
PHOENIX_GOODMORNCN_CMN_20060215_185801_334_740.qrtr-55-4,PHOENIX_GOODMORNCN_CMN_20060215_185801_334_740.qrtr,55,HITInput,Let us review the incidents .,Let 's take a look back for a moment .,let u review the incident .,let 's take a look back for a moment .,0.8461538461538461,4,0-0 5-9,,,,,,,
urd-WL-80-174265-7496746-36-5,urd-WL-80-174265-7496746,36,HITInput,I became angry also at people who sing and dance very noisily .,I get angry in the same manner when singing and other revelry groups make loud noises .,i become angry also at people who sing and dance very noisily .,i get angry in the same manner when singing and other revelry group make loud noise .,0.8461538461538461,4,2-2 12-16 7-8 0-0 1-1 8-9,,,,,,,
XIN20030211_ARB_0125-8-5,XIN20030211_ARB_0125,8,HITInput,Businessmen welcomed Shantou 's procedures .,They have been well received by foreign businessmen .,businessmen welcome shantou 's procedure .,they have be well receive by foreign businessmen .,0.8461538461538461,3,0-7 5-8,,,,,,,
ZBN19981130_0038-13-8,ZBN19981130_0038,13,HITInput,Obuchi will hold talks with Miyazawa .,Xio Zhen and Kong Zhe will meet .,obuchi will hold talk with miyazawa .,xio zhen and kong zhe will meet .,0.8461538461538461,1,6-7 2-6 1-5,,,,,,,
VOM19981114_0700_1057-8-27,VOM19981114_0700_1057,8,HITInput,China 's exporting of missile technology is always an issue of friction between U.S. and China relations .,That China exports missile technology has frequently had a brush in the Sino-American relationship .,china 's exporting of missile technology be always an issue of friction between u.s. and china relation .,that china export missile technology have frequently have a brush in the sino-american relationship .,0.8461538461538461,3,2-2 5-4 4-3 0-1 17-14 16-13,,,,,,,
ZBN19981130_0038-13-29,ZBN19981130_0038,13,HITInput,Obuchi will talk to Miyazawa face to face .,Xio Zhen and Kong Zhe will meet .,obuchi will talk to miyazawa face to face .,xio zhen and kong zhe will meet .,0.8461538461538461,1,8-7 5-6,,,,,,,
cmn-WL-8-89600-7821328-21-3,cmn-WL-8-89600-7821328,21,HITInput,"If you continue to create an uproar and try to revolt , you will be unavoidably killed !","You can clamor for revolution , but you ca n't escape from being beheaded !","if you continue to create an uproar and try to revolt , you will be unavoidably kill !","you can clamor for revolution , but you ca n't escape from be behead !",0.8461538461538461,3,11-5 10-4 6-2 17-14,,,,,,,
urd-WL-77-174260-11358605-post8-6-4,urd-WL-77-174260-11358605-post8,6,HITInput,"Well-wisher , Sijjadul Husnain , Hyderabad Daccan .","Sincerely , Sajjah al Hasnain , Hydrabad , Deccan .","well-wisher , sijjadul husnain , hyderabad daccan .","sincerely , sajjah al hasnain , hydrabad , deccan .",0.8461538461538461,2,7-9,,,,,,,
ZBN19981130_0038-13-44,ZBN19981130_0038,13,HITInput,Obuchi will talk to Miyazawa face to face .,Xio Zhen and Kong Zhe will meet .,obuchi will talk to miyazawa face to face .,xio zhen and kong zhe will meet .,0.8461538461538461,1,8-7 5-6,,,,,,,
urd-WL-12-174261-7562250-13-4,urd-WL-12-174261-7562250,13,HITInput,The belongings of these girls were loaded on trucks and disposed off in various wasteland .,"Student property was thrown in a different deserted location , transported by truck .",the belonging of these girl be load on truck and dispose off in various wasteland .,"student property be throw in a different desert location , transport by truck .",0.8461538461538461,2,15-13 14-7 8-12 13-6,,,,,,,
urd-WL-79-174263-11377995-post1-7-1,urd-WL-79-174263-11377995-post1,7,HITInput,It does n't usually go that low .,Temperature does not fall so much .,it do n't usually go that low .,temperature do not fall so much .,0.8461538461538461,1,7-6 6-3,,,,,,,
XIN20040105.0003-8-1,XIN20040105.0003,8,HITInput,"After privatization , the livestock industry relies very much on the `` cooperation of mother nature '' .","However , the privatized animal husbandry is completely at the mercy of the elements .","after privatization , the livestock industry rely very much on the `` cooperation of mother nature '' .","however , the privatize animal husbandry be completely at the mercy of the element .",0.8461538461538461,3,1-3 2-1 4-4 3-2 17-14,,,,,,,
PHOENIX_GOODMORNCN_CMN_20060212_185800_477_746.qrtr-35-1,PHOENIX_GOODMORNCN_CMN_20060212_185800_477_746.qrtr,35,HITInput,"With such a heavy snowfall here , how exactly is everything going ?","You 've just been hit with so much snow , so what is the situation actually like there ?","with such a heavy snowfall here , how exactly be everything go ?","you 've just be hit with so much snow , so what be the situation actually like there ?",0.8461538461538461,6,4-8 0-5 12-18,,,,,,,
urd-WL-77-174260-11358605-post8-6-4,urd-WL-77-174260-11358605-post8,6,HITInput,"Well-wisher , Sijjadul Husnain , Hyderabad Daccan .","Sincerely , Sajjah al Hasnain , Hydrabad , Deccan .","well-wisher , sijjadul husnain , hyderabad daccan .","sincerely , sajjah al hasnain , hydrabad , deccan .",0.8461538461538461,2,7-9,,,,,,,
ALH20040227.001-2-4,ALH20040227.001,2,HITInput,His suffering is more than can be tolerated .,His suffering exceeds his ability to endure .,his suffering be more than can be tolerate .,his suffer exceeds his ability to endure .,0.8461538461538461,1,1-1 8-7 0-0 7-6,,,,,,,
urd-WL-12-174278-7594553-4-2,urd-WL-12-174278-7594553,4,HITInput,No restriction on cleaning the teeth now .,Now you can brush and gargle .,no restriction on clean the teeth now .,now you can brush and gargle .,0.8461538461538461,1,7-6,,,,,,,
ZBN20020322.0002-8-1,ZBN20020322.0002,8,HITInput,`` Sandstorms '' occurred in South Korea nation-wide .,Sandstorms hit all over ROK .,`` sandstorm '' occur in south korea nation-wide .,sandstorm hit all over rok .,0.8461538461538461,3,8-5 6-4 1-0,,,,,,,
AFA20030221.5500-3-1,AFA20030221.5500,3,HITInput,"Other games include Althafra against Alshabab , Dubai against Alnasir , Alwasil against Alsharqa and Alahli against Aljazeera .","Al-Thafra will play versus Al-Shabab , Dubai vs. Al-Nasr , Al-Wasl vs. Sharjah , and Al-Ahli vs. Al-Jazira .","other game include althafra against alshabab , dubai against alnasir , alwasil against alsharqa and alahli against aljazeera .","al-thafra will play versus al-shabab , dubai vs. al-nasr , al-wasl vs. sharjah , and al-ahli vs. al-jazira .",0.8461538461538461,0,5-4 18-18 1-2 7-6 3-0 15-15 14-14 6-5,,,,,,,
DEW_URD_20090119.0007-8-4,DEW_URD_20090119.0007,8,HITInput,"The number of German soldiers in the NATO coalition army , deployed at this time in Afghanistan , is around three-thousand , five-hundred .","Germany has 3,000 troops with NATO forces in Afghanistan .","the number of german soldier in the nato coalition army , deploy at this time in afghanistan , be around three-thousand , five-hundred .","germany have 3,000 troop with nato force in afghanistan .",0.8461538461538461,14,4-3 9-6 7-5 3-0 15-7 16-8 23-9,,,,,,,
DEW_URD_20090119.0007-8-4,DEW_URD_20090119.0007,8,HITInput,"The number of German soldiers in the NATO coalition army , deployed at this time in Afghanistan , is around three-thousand , five-hundred .","Germany has 3,000 troops with NATO forces in Afghanistan .","the number of german soldier in the nato coalition army , deploy at this time in afghanistan , be around three-thousand , five-hundred .","germany have 3,000 troop with nato force in afghanistan .",0.8461538461538461,14,4-3 9-6 7-5 3-0 15-7 16-8 23-9,,,,,,,
groups.google.com_kholoudalrouh_c53489b6b668d438_ARB_20060217_083000-25-1,groups.google.com_kholoudalrouh_c53489b6b668d438_ARB_20060217_083000,25,HITInput,He was overwhelmed by a sigh ...,He felt a lump in his throat .,he be overwhelm by a sigh ...,he felt a lump in his throat .,0.8461538461538461,1,,,,,,,,
urd-WL-86-174276-11370259-post1-7-5,urd-WL-86-174276-11370259-post1,7,HITInput,What is your opinion about it ?,Please send your opinion on this matter .,what be your opinion about it ?,please send your opinion on this matter .,0.8461538461538461,1,2-2 3-3,,,,,,,
chtb_003-9-35,chtb_003,9,HITInput,"Additionally , 5,100 domestic affiliate enterprises have put 175 industrial projects into operation .","Furthermore , there are 5100 internal cooperative ventures and 75 industrial projects already carried out .","additionally , 5,100 domestic affiliate enterprise have put 175 industrial project into operation .","furthermore , there be 5100 internal cooperative venture and 75 industrial project already carry out .",0.8461538461538461,2,5-7 10-11 0-0 2-4 1-1 3-5 13-15 9-10,,,,,,,
AFA20030221.5500-3-1,AFA20030221.5500,3,HITInput,"Other games include Althafra against Alshabab , Dubai against Alnasir , Alwasil against Alsharqa and Alahli against Aljazeera .","Al-Thafra will play versus Al-Shabab , Dubai vs. Al-Nasr , Al-Wasl vs. Sharjah , and Al-Ahli vs. Al-Jazira .","other game include althafra against alshabab , dubai against alnasir , alwasil against alsharqa and alahli against aljazeera .","al-thafra will play versus al-shabab , dubai vs. al-nasr , al-wasl vs. sharjah , and al-ahli vs. al-jazira .",0.8461538461538461,0,5-4 18-18 1-2 7-6 3-0 15-15 14-14 6-5,,,,,,,
urd-WL-11-174274-7483801-40-3,urd-WL-11-174274-7483801,40,HITInput,I turned out to be unreliable .,I could n't believe it when it happened .,i turn out to be unreliable .,i could n't believe it when it happen .,0.8461538461538461,2,6-8,,,,,,,
VOA_URD_20070708.0003-6-2,VOA_URD_20070708.0003,6,HITInput,It was organized by a private company .,One personal organization had arranged it .,it be organize by a private company .,one personal organization have arrange it .,0.8461538461538461,1,2-2 5-1 7-6,,,,,,,
ZBN20040221.002-5-2,ZBN20040221.002,5,HITInput,This characteristic is deeply reinforced in my mind after I read with respect his book .,The reading of this book gives one an even deeper impression of this special characteristic .,this characteristic be deeply reinforce in my mind after i read with respect his book .,the reading of this book give one an even deep impression of this special characteristic .,0.8461538461538461,0,0-12 3-9 1-14 15-15 14-4 10-1,,,,,,,
urd-WL-72-174253-7786794-25-0,urd-WL-72-174253-7786794,25,HITInput,The good people who use these filthy things can be deprived of good deeds because of them .,A good person having all these bad habits can prevent you doing good work .,the good people who use these filthy thing can be deprive of good deed because of them .,a good person have all these bad habit can prevent you do good work .,0.8461538461538461,3,2-2 1-1 12-12 17-14,,,,,,,
urd-WL-77-174260-7496706-21-4,urd-WL-77-174260-7496706,21,HITInput,There many worries besides politics !,There are a lot of problems remaining politics .,there many worry besides politics !,there be a lot of problem remain politics .,0.8461538461538461,3,1-3 0-0 5-8 4-7,,,,,,,
urd-WL-90-174283-7720336-7-0,urd-WL-90-174283-7720336,7,HITInput,Of course a new man is required now !,We need a new person .,of course a new man be require now !,we need a new person .,0.8461538461538461,3,2-2 8-5 4-4 3-3 6-1,,,,,,,
urd-WL-86-174276-11370246-post8-2-0,urd-WL-86-174276-11370246-post8,2,HITInput,Hindus have always had the tradition of appearing calm on the surface but carrying grudges on the inside .,Traditionally `` The beads in the hand and the devil in capuche '' fits on an Hindu .,hindu have always have the tradition of appear calm on the surface but carry grudge on the inside .,traditionally `` the bead in the hand and the devil in capuche '' fit on an hindu .,0.8461538461538461,1,0-16 18-17 5-0,,,,,,,
urd-WL-34-174270-7476673-4-2,urd-WL-34-174270-7476673,4,HITInput,Is sentimental and sensitive too .,"He is conscious , as well as emotional .",be sentimental and sensitive too .,"he be conscious , as well a emotional .",0.8461538461538461,3,5-8 1-7,,,,,,,
urd-WL-72-174253-7562183-28-4,urd-WL-72-174253-7562183,28,HITInput,According to them neither will there be any day of judgment nor will anything be accountable .,"The way they see it , Doomsday will never come and judgment will never be passed .",accord to them neither will there be any day of judgment nor will anything be accountable .,"the way they see it , doomsday will never come and judgment will never be pass .",0.8461538461538461,0,10-11 16-16,,,,,,,
chtb_168-11-2,chtb_168,11,HITInput,"It was hoped that such cooperative relationship would continue to develop , and produce fruitful results .",He hopes this co-operative relation will develop continually and make significant achievements .,"it be hop that such cooperative relationship would continue to develop , and produce fruitful result .",he hop this co-operative relation will develop continually and make significant achievement .,0.8461538461538461,4,4-2 2-1 5-3 15-11 16-12 12-8 6-4 8-7 13-9 10-6,,,,,,,
cmn-WL-8-89514-7839535-15-2,cmn-WL-8-89514-7839535,15,HITInput,Use your head in the way you do things and follow your heart in dealing with relationships .,"Handle the business side rationally , but handle emotions , friendship and feelings with empathy .",use your head in the way you do thing and follow your heart in deal with relationship .,"handle the business side rationally , but handle emotion , friendship and feeling with empathy .",0.8461538461538461,2,14-0 17-15,,,,,,,
cmn-NG-4-76698-7531660-8-5,cmn-NG-4-76698-7531660,8,HITInput,This is by no means accidental .,That does not come about by chance .,this be by no mean accidental .,that do not come about by chance .,0.8461538461538461,1,6-7,,,,,,,
urd-NG-102-174502-11516146-post60-1-0,urd-NG-102-174502-11516146-post60,1,HITInput,"BBC , end your two-faced policy !",Those running BBC should stop dual policy .,"bbc , end your two-faced policy !",those run bbc should stop dual policy .,0.8461538461538461,1,6-7 5-6 0-2 2-4,,,,,,,
urd-WL-12-174261-7562250-13-5,urd-WL-12-174261-7562250,13,HITInput,The belongings of the girl students were loaded into trucks and dumped at several remote places .,"Student property was thrown in a different deserted location , transported by truck .",the belonging of the girl student be load into truck and dump at several remote place .,"student property be throw in a different desert location , transport by truck .",0.8461538461538461,3,15-8 5-0 16-13 13-6 11-3 9-12,,,,,,,
VOM19981226_0700_0233-4-8,VOM19981226_0700_0233,4,HITInput,The collision took place before the bus could manage to cross the rails .,"Before the bus passed through the crossing , the train was already there , so the train and the bus crashed into each other .",the collision take place before the bus could manage to cross the rail .,"before the bus pass through the crossing , the train be already there , so the train and the bus crash into each other .",0.8461538461538461,11,4-0 5-1 1-20 0-18 13-24 12-9 6-2 11-8 10-6,,,,,,,
urd-WL-80-174265-7519426-23-2,urd-WL-80-174265-7519426,23,HITInput,These things have neither any religious or judicial nor any moral justification .,"There is no reason for these ridiculous words , not only religious grounds , also for legal and moral reasons .",these thing have neither any religious or judicial nor any moral justification .,"there be no reason for these ridiculous word , not only religious ground , also for legal and moral reason .",0.8461538461538461,8,5-11 10-16 11-19 12-20,,,,,,,
chtb_324-10-28,chtb_324,10,HITInput,They had more in-door training in China .,At home they trained mostly indoors .,they have more in-door training in china .,at home they train mostly indoors .,0.8461538461538461,1,4-3 7-6,,,,,,,
ZBN19981130_0038-13-21,ZBN19981130_0038,13,HITInput,Obuchi and Miyazawa will talk face to face .,Koizumi would talk with Kiichi Migazawa .,obuchi and miyazawa will talk face to face .,koizumi would talk with kiichi migazawa .,0.8461538461538461,2,8-6 4-2,,,,,,,
artb_500-5-38,artb_500,5,HITInput,`` There is not even the slightest possibility that we will come under terrorist attack . '',"There 's very little possibility of terrorism happening here , nonetheless '' .",`` there be not even the slight possibility that we will come under terrorist attack . '',"there 's very little possibility of terrorism happen here , nonetheless '' .",0.8461538461538461,4,7-4 16-11 11-7 15-12 13-6 6-3,,,,,,,
urd-WL-79-174263-11377995-post1-7-1,urd-WL-79-174263-11377995-post1,7,HITInput,It does n't usually go that low .,Temperature does not fall so much .,it do n't usually go that low .,temperature do not fall so much .,0.8461538461538461,1,7-6 6-3,,,,,,,
artb_500-5-16,artb_500,5,HITInput,"And in spite of that , terrorism does not stand the least chance to take place .","There 's very little possibility of terrorism happening here , nonetheless '' .","and in spite of that , terrorism do not stand the least chance to take place .","there 's very little possibility of terrorism happen here , nonetheless '' .",0.8461538461538461,4,6-6 16-12 12-4,,,,,,,
XIN20030211_ARB_0125-8-5,XIN20030211_ARB_0125,8,HITInput,Businessmen welcomed Shantou 's procedures .,They have been well received by foreign businessmen .,businessmen welcome shantou 's procedure .,they have be well receive by foreign businessmen .,0.8461538461538461,3,0-7 5-8,,,,,,,
BBC_URD_20090112.0010-6-4,BBC_URD_20090112.0010,6,HITInput,Talks on mutual cooperation in combating extremism are also expected between the two countries .,"Apart from the issue of extremism , the promotion of bilateral trade is likely to be discussed .",talk on mutual cooperation in combat extremism be also expect between the two country .,"apart from the issue of extremism , the promotion of bilateral trade be likely to be discuss .",0.8461538461538461,3,0-16 14-17 6-5,,,,,,,
chtb_245-9-21,chtb_245,9,HITInput,Both parties held discussion on specific related problems and reached unanimous agreement on a wide range of issues .,They discussed the aspects in detail and reached an extensive agreement .,both party hold discussion on specific relate problem and reach unanimous agreement on a wide range of issue .,they discuss the aspect in detail and reach an extensive agreement .,0.8461538461538461,7,5-5 11-10 9-7 18-11 3-1 17-3 14-9 8-6 13-8,,,,,,,
urd-WL-12-174261-7457007-9-2,urd-WL-12-174261-7457007,9,HITInput,The army had restricted the movement of the journalists in the courtyard by using barbed wire .,Correspondent access was restricted by a barbwire fence around the Mosque campus planted by security forces .,the army have restrict the movement of the journalist in the courtyard by use barbed wire .,correspondent access be restrict by a barbwire fence around the mosque campus plant by security force .,0.8461538461538461,0,12-13 3-3 1-15 16-16 12-4 8-0,,,,,,,
VOA_URD_20070708.0003-6-1,VOA_URD_20070708.0003,6,HITInput,It was organized by a private company .,One personal organization had arranged it .,it be organize by a private company .,one personal organization have arrange it .,0.8461538461538461,1,2-2 5-1 7-6,,,,,,,
urd-WL-86-174276-11370259-post1-7-5,urd-WL-86-174276-11370259-post1,7,HITInput,What is your opinion about it ?,Please send your opinion on this matter .,what be your opinion about it ?,please send your opinion on this matter .,0.8461538461538461,1,2-2 3-3,,,,,,,
urd-WL-70-166999-7483775-28-3,urd-WL-70-166999-7483775,28,HITInput,"In a slightly irritated manner , I asked the foul-mouth person not to indulge in loose talking .","We said to the evil-mouthed fellow without anger , `` Please do n't show such evil manners any more .","in a slightly irritated manner , i ask the foul-mouth person not to indulge in loose talk .","we say to the evil-mouthed fellow without anger , `` please do n't show such evil manner any more .",0.84375,2,17-19 16-1 4-16 7-10,,,,,,,
VOM19981219_0700_1548-5-35,VOM19981219_0700_1548,5,HITInput,"If the economy had not picked up sharply in the latter half of the year , the red ink this year might be much worse .",The figure will be much lower without a strong economic growth in the first half-year .,"if the economy have not pick up sharply in the latter half of the year , the red ink this year might be much bad .",the figure will be much low without a strong economic growth in the first half-year .,0.84375,10,11-14 25-15 2-9 8-11 22-3 23-4 9-12,,,,,,,
chtb_225-5-24,chtb_225,5,HITInput,"But the whole people public voting rejected the territory division proposal , that means the termination of all the peace scheme . ''","The majority decision does not accept this division , and also terminates the entire peaceful project . ''","but the whole people public voting reject the territory division proposal , that mean the termination of all the peace scheme . ''","the majority decision do not accept this division , and also terminate the entire peaceful project . ''",0.84375,5,22-17 9-7 10-15 19-14 7-12 15-11 2-13 21-16,,,,,,,
chtb_023-8-33,chtb_023,8,HITInput,"Presently , a number of TVE firms or group firms with good development potential have emerged in the high-tech sector .","At present , there emerged in Fujian Province some high-tech-related and sustainable village and township enterprises and enterprise groups .","presently , a number of tve firm or group firm with good development potential have emerge in the high-tech sector .","at present , there emerge in fujian province some high-tech-related and sustainable village and township enterprise and enterprise group .",0.84375,1,6-15 8-18 1-2 15-4 16-5 20-19 9-17 0-1,,,,,,,
urd-WL-72-174253-7562183-18-5,urd-WL-72-174253-7562183,18,HITInput,"And here , we fools consider them our Muslim rulers when we see this .","On the other hand , we , the foolish , never grow tired of saying they are Muslim rulers because they have themselves shown while they are praying .","and here , we fool consider them our muslim ruler when we see this .","on the other hand , we , the foolish , never grow tire of say they be muslim ruler because they have themselves show while they be pray .",0.84375,14,6-15 2-4 4-8 8-17 3-5 14-28 9-18,,,,,,,
chtb_168-11-18,chtb_168,11,HITInput,"It is hoped that economic cooperation will further develop , which can bring fruitful results to both sides .",We hope that the cooperative relationship will continue to develop and pave the way for more great achievements .,"it be hop that economic cooperation will far develop , which can bring fruitful result to both side .",we hope that the cooperative relationship will continue to develop and pave the way for more great achievement .,0.84375,0,5-4 18-18 2-1 7-7 3-2 8-9 6-6 14-17,,,,,,,
VOM19981111_0700_1476-13-29,VOM19981111_0700_1476,13,HITInput,"Try to remedy , or just declare the fatal defect of this protocol ? We shall discuss again . ''","Either attempt to save it , or announcing that it has fatal shortcomings and restarting further discussions .","try to remedy , or just declare the fatal defect of this protocol ? we shall discuss again . ''","either attempt to save it , or announce that it have fatal shortcoming and restart further discussion .",0.84375,2,0-1 4-6 3-5 1-2 18-17 8-11 17-15 16-16 6-7 9-12,,,,,,,
urd-WL-70-166999-7483775-23-0,urd-WL-70-166999-7483775,23,HITInput,"Very often , we do n't get frank with big mouths because one has to guard one 's honor .","I do not mingle much with such foul-mouthed people , because your respect is in your own hand .","very often , we do n't get frank with big mouth because one have to guard one 's honor .","i do not mingle much with such foul-mouthed people , because your respect be in your own hand .",0.84375,1,19-18 9-4,,,,,,,
urd-WL-11-174274-7483801-41-3,urd-WL-11-174274-7483801,41,HITInput,My capability was useless that contrary to Maya I was given much time to remain happy .,"Without a doubt , my ability to live life to the fullest was poor compared to Maya 's living life happily on a grand scale .",my capability be useless that contrary to maya i be give much time to remain happy .,"without a doubt , my ability to live life to the full be poor compare to maya 's living life happily on a grand scale .",0.84375,9,0-4 6-15 7-16 16-25 15-20 1-5,,,,,,,
urd-WL-72-174253-7562183-20-5,urd-WL-72-174253-7562183,20,HITInput,How much better it would be if this amount of Umar were paid toward the recovery of the storm victims .,What good deeds could have been done had the money spent on Umarah had it been spent for the benefit flood affected people .,how much good it would be if this amount of umar be pay toward the recovery of the storm victim .,what good deed could have be do have the money spend on umarah have it be spend for the benefit flood affect people .,0.84375,3,2-1 20-23 8-9,,,,,,,
XIN20030105.0003-8-2,XIN20030105.0003,8,HITInput,The famous historic city of Cologne also narrowly escaped the disaster in the heavy rains .,Historically prestigious city Kolong survived the storm .,the famous historic city of cologne also narrowly escape the disaster in the heavy rain .,historically prestigious city kolong survive the storm .,0.8421052631578947,8,2-0 1-1 3-2 15-7 8-4 14-6 12-5,,,,,,,
